4315220	793946	22259	1	0.3	\N	574944	2940396	\N	12	0	\N	\N	\N	\N	\N	0.3	0.03	\N	\N	0	0	\N	\N	650
4315221	793946	522332	1	0.83	\N	573338	2933200	\N	12	0	\N	\N	\N	\N	\N	0.83	0.09	\N	\N	0	0	\N	\N	1.480
4315222	793946	3368	1	0.18	\N	574846	2946974	\N	12	0	\N	\N	\N	\N	\N	0.18	0.02	\N	\N	0	0	\N	\N	590
4315223	793946	458008	1	20.54	\N	574789	2942762	\N	12	0	\N	\N	\N	\N	\N	20.54	2.46	\N	\N	0	0	\N	\N	570
4315224	793946	4713	1	0.72	\N	574736	2945149	\N	12	0	\N	\N	\N	\N	\N	0.72	0.08	\N	\N	0	0	\N	\N	540
4315225	793946	541382	1	1.52	\N	574699	2941116	\N	12	0	\N	\N	\N	\N	\N	1.52	0.18	\N	\N	0	0	\N	\N	510
4315226	793946	6217	1	0.46	\N	573991	2939547	\N	12	0	\N	\N	\N	\N	\N	0.46	0.05	\N	\N	0	0	\N	\N	1.340
4315227	793946	457986	1	12.25	\N	571635	2922138	\N	12	0	\N	\N	\N	\N	\N	12.25	1.46	\N	\N	0	0	\N	\N	1.250
4315228	793946	522533	1	0.1	\N	574943	2940822	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	640
4315229	793946	3716	1	0.32	\N	574730	2940583	\N	12	0	\N	\N	\N	\N	\N	0.32	0.03	\N	\N	0	0	\N	\N	530
4315230	793946	645	1	0.05	\N	575019	2910189	\N	12	0	\N	\N	\N	\N	\N	0.05	0	\N	\N	0	0	\N	\N	1.850
4315231	793946	522528	1	0.1	\N	574660	2945979	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	1.910
4315232	793946	540990	1	0.3	\N	574937	2940340	\N	12	0	\N	\N	\N	\N	\N	0.3	0.03	\N	\N	0	0	\N	\N	630
4315233	793946	522533	1	0.1	\N	574001	2937984	\N	12	0	\N	\N	\N	\N	\N	0.1	0.01	\N	\N	0	0	\N	\N	390
4315234	793947	545100	2	1.68	\N	572673	\N	\N	12	10	\N	\N	\N	\N	\N	3.36	0.4	\N	\N	3.36	0.34	\N	\N	60
4315235	793947	466687	140	22.75	\N	572699	\N	\N	12	20	\N	\N	\N	\N	\N	3185	382.2	\N	\N	3185	637	\N	\N	20
4315236	793947	571696	1	3.99	\N	572694	\N	\N	12	10	\N	\N	\N	\N	\N	3.99	0.48	\N	\N	3.99	0.4	\N	\N	30
4315237	793947	6286	40	7	\N	572685	\N	\N	12	10	\N	\N	\N	\N	\N	280	33.6	\N	\N	280	28	\N	\N	40
4315238	793947	4713	45	0.17	\N	572699	\N	\N	12	20	\N	\N	\N	\N	\N	7.65	0.92	\N	\N	7.65	1.53	\N	\N	10
4315239	793947	443260	1	4.2	\N	563293	\N	\N	12	5	\N	\N	\N	\N	\N	4.2	0.5	\N	\N	4.2	0.21	\N	\N	50
4315240	793948	443000	1	0.26	\N	574054	2935604	\N	12	0	\N	\N	\N	\N	\N	0.26	0.04	\N	\N	0	0	\N	\N	20
4315241	793948	442998	1	0.12	\N	574054	2935604	\N	12	0	\N	\N	\N	\N	\N	0.12	0.01	\N	\N	0	0	\N	\N	10
4315242	793949	534944	1	26.8	\N	\N	2887336	\N	12	10	\N	\N	\N	\N	\N	26.8	3.22	\N	\N	26.8	2.68	\N	\N	10
4315243	793950	552540	1	97.68	\N	\N	2668979	\N	12	10	\N	\N	\N	\N	\N	97.68	11.72	\N	\N	97.68	9.77	\N	\N	10
4315244	793951	583582	1	162.67	\N	\N	\N	\N	12	15	\N	\N	\N	\N	\N	162.67	19.52	\N	\N	162.67	24.4	\N	\N	10
4315245	793952	537310	1	149.27	\N	\N	2493757	\N	7	20	\N	\N	\N	\N	\N	149.27	10.45	\N	\N	149.27	29.85	\N	\N	10
4315246	793953	581078	1	11	\N	\N	\N	\N	12	20	\N	\N	\N	\N	\N	11	1.32	\N	\N	11	2.2	\N	\N	10
4315247	793954	540952	1	280.41	\N	\N	2778874	\N	12	15	\N	\N	\N	\N	\N	280.41	33.65	\N	\N	280.41	42.06	\N	\N	10
4315248	793955	537267	1	149.59	\N	\N	2687964	\N	12	15	\N	\N	\N	\N	\N	149.59	17.95	\N	\N	149.59	22.44	\N	\N	10
4315249	793956	574218	1	228	\N	\N	2856143	\N	7	10	\N	\N	\N	\N	\N	228	15.96	\N	\N	228	22.8	\N	\N	10
4315250	793957	542668	1	249.26	\N	\N	2745850	\N	12	15	\N	\N	\N	\N	\N	249.26	29.91	\N	\N	249.26	37.39	\N	\N	10
4315251	793958	537267	1	149.59	\N	\N	2769776	\N	12	15	\N	\N	\N	\N	\N	149.59	17.95	\N	\N	149.59	22.44	\N	\N	10
4315252	793959	537310	1	60	\N	\N	2875690	\N	12	20	\N	\N	\N	\N	\N	60	7.2	\N	\N	60	12	\N	\N	10
